person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
35,85000,0.0,12000,10.0,0,0.14,0,5,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29,16000,3.0,3000,7.9,1,0.19,0,8,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
28,52000,6.0,6000,7.14,0,0.12,0,6,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
24,62000,8.0,5875,6.03,0,0.09,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
24,30000,1.0,3000,10.37,0,0.1,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,80000,5.0,10000,14.27,0,0.13,0,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
23,135000,7.0,16000,6.91,0,0.12,0,3,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
24,96000,7.0,6000,13.92,0,0.06,1,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,75000,5.0,12500,15.33,0,0.17,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23,84996,5.0,14000,10.99,0,0.16,0,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
39,45000,4.0,8625,10.99,0,0.19,0,13,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,37344,0.0,3200,12.68,0,0.09,1,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
24,29000,1.0,4000,9.96,1,0.14,0,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
34,10380,0.0,4250,12.68,1,0.41,1,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
28,46097,12.0,6000,10.75,0,0.13,0,8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,105000,11.0,10000,10.99,0,0.1,0,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,61000,6.0,12000,7.49,0,0.2,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,37000,0.0,14000,9.88,1,0.38,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
23,108000,5.0,10000,10.99,1,0.09,1,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
38,112000,2.0,10000,11.26,0,0.09,0,15,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
25,69900,9.0,5050,5.42,0,0.07,0,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
31,179000,13.0,11200,14.27,0,0.06,0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25,49000,1.0,7000,10.99,1,0.14,0,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23,24000,3.0,2200,15.23,0,0.09,1,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
24,24000,0.0,2000,12.69,1,0.08,0,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
24,44000,2.0,25000,15.58,1,0.57,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
25,120000,2.0,15000,7.51,0,0.13,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
31,63324,8.0,24000,11.83,0,0.38,0,6,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,52000,9.0,16000,13.98,1,0.31,0,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
26,27880,1.0,4800,9.25,0,0.17,0,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
25,55000,3.0,6000,10.99,0,0.11,0,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
31,48000,0.0,7800,7.51,0,0.16,0,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
27,48000,5.0,9000,10.99,0,0.19,0,10,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
21,27200,0.0,5000,10.99,0,0.18,0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
22,60000,6.0,8000,7.88,0,0.13,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
35,48000,6.0,17000,7.88,1,0.35,0,8,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
29,71000,0.0,19000,6.54,0,0.27,0,9,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
25,80000,2.0,12375,10.91,0,0.15,0,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
25,31000,2.0,1800,8.32,0,0.06,0,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
27,144000,8.0,5500,19.13,0,0.04,1,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
24,52559,9.0,20000,10.99,1,0.38,0,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
36,136000,0.0,4800,14.72,0,0.04,0,15,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22,72000,6.0,10800,6.91,0,0.15,0,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
26,7904,0.0,500,10.71,0,0.06,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
39,11820,0.0,1500,11.11,0,0.13,0,11,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
23,67000,7.0,3000,10.99,0,0.04,0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
24,95000,8.0,17200,17.58,0,0.18,0,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
21,98000,5.0,6000,10.59,0,0.06,0,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,96053,15.0,30000,15.62,1,0.27,0,5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27,66300,1.0,9600,10.99,1,0.12,0,7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
22,52000,0.0,10000,7.88,0,0.19,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23,90000,1.0,4000,5.42,0,0.04,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
37,140000,15.0,14000,7.51,0,0.1,0,12,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
43,50000,11.0,11500,10.99,0,0.23,0,11,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
29,87000,1.0,15000,10.59,0,0.17,0,6,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
33,144000,13.0,19000,10.99,0,0.13,0,8,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25,72000,0.0,2000,7.66,0,0.03,0,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23,115000,4.0,24000,7.9,0,0.21,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,84600,4.0,6000,10.99,0,0.07,0,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,40000,2.0,8000,12.18,0,0.2,0,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
30,75000,2.0,6000,12.68,0,0.08,1,5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
33,38400,1.0,8000,15.58,0,0.21,1,7,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25,82000,5.0,6000,10.99,0,0.07,0,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
24,46500,0.0,16000,12.53,0,0.34,1,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,98400,0.0,10000,11.14,0,0.1,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24,35000,3.0,8400,12.87,0,0.24,1,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
24,43000,8.0,10000,16.89,1,0.23,0,4,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
45,118000,11.0,9600,13.99,1,0.08,1,12,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26,38400,0.0,7000,12.69,0,0.18,0,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31,35000,4.0,15000,13.11,1,0.43,0,9,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
31,30000,0.0,6600,16.49,1,0.22,1,8,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
24,72800,0.0,2300,10.62,0,0.03,0,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22,50000,6.0,6000,11.89,0,0.12,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
21,86000,3.0,8400,10.99,0,0.1,0,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,90000,3.0,6000,10.25,0,0.07,0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
26,34000,4.0,12250,6.91,1,0.36,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
31,59534,5.0,15000,15.21,0,0.25,1,10,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
22,52800,1.0,2100,6.76,0,0.04,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
24,53000,8.0,3350,6.76,0,0.06,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
28,32000,5.0,5000,6.99,0,0.16,0,7,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
38,75000,13.0,20000,11.36,0,0.27,0,11,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
26,90000,2.0,10000,7.49,0,0.11,0,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
36,65000,7.0,15000,10.59,0,0.23,0,17,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
26,126000,3.0,11000,7.14,0,0.09,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
23,35004,1.0,6000,10.99,0,0.17,0,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
26,34000,8.0,6000,6.92,0,0.18,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
49,64600,4.0,10000,16.49,1,0.13,0,12,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,125000,2.0,20000,13.11,0,0.16,0,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,18000,1.0,4000,10.99,1,0.22,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22,70000,6.0,29100,15.99,1,0.42,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
24,33600,2.0,9450,7.66,1,0.28,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
28,40000,6.0,10000,9.32,0,0.25,0,8,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
23,42000,1.0,6000,12.99,1,0.14,0,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
22,10200,4.0,3250,10.99,1,0.32,1,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
21,118000,5.0,14000,7.88,0,0.12,0,3,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,40000,7.0,4000,7.51,0,0.1,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,39696,0.0,14125,12.42,1,0.36,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27,63945,6.0,3500,7.9,0,0.05,0,5,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
30,76080,8.0,12000,11.14,0,0.16,0,5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24,47160,5.0,11000,11.14,0,0.23,0,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
26,102000,6.0,6000,13.61,0,0.06,0,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,61476,12.0,9200,7.74,0,0.15,0,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24,48000,0.0,4800,9.88,0,0.1,0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
30,34000,8.0,12000,10.99,1,0.35,0,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
24,54000,9.0,10000,9.63,1,0.19,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
30,60000,8.0,5000,10.99,0,0.08,0,8,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22,51000,5.0,20000,12.53,1,0.39,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
